l,p,m,d,t,c
4.017,4992.0,2250.0,0.0151,183.42,1883.0
4.966,19610.0,3936.0,0.01001,267.88,1481.0
3.49,12750.0,999.0,0.008,244.86,576.0
0.5,5100.0,1970.0,0.0024,49.8,4100.0
3.0,7000.0,1511.3,0.00811,186.05,1344.0
1.0,4021.0,407.0,0.00998,124.13,1973.0
1.93,6895.0,1939.1,0.0128,226.81,2242.9
3.0,9810.0,500.0,0.00801,198.9,570.0
6.0,12030.0,2001.9,0.00798,224.22,646.0
6.0,15690.0,1632.0,0.0146,321.57,474.0
2.0,13720.0,860.0,0.01,198.99,1121.0
5.34,15690.0,1500.0,0.0082,178.32,657.0
2.0,17650.0,1588.0,0.00578,301.67,743.0
1.2,107.0,100.0,0.008,62.22,320.0
0.4,3040.0,1234.0,0.00998,28.4,6842.0
1.0,6770.0,1028.0,0.00785,112.01,2970.0
6.0,13720.0,1026.0,0.0151,198.99,697.0
5.0,6860.0,3308.0,0.00585,139.07,1150.0
2.0,11760.0,1493.0,0.00578,96.84,1540.0
2.0,14000.0,1573.0,0.01,118.43,2192.0
1.57,9800.0,2679.0,0.008,148.22,2931.0
0.5,3100.0,1305.0,0.0024,51.19,3180.0
2.0,17650.0,3056.0,0.01,344.7,1252.0
1.57,7850.0,4979.0,0.008,256.05,2269.0
1.008,6960.0,2000.0,0.00775,219.94,2740.0
2.0,824.0,990.0,0.01,96.09,1515.0
4.0,17650.0,1010.0,0.01075,279.99,479.0
2.007,7000.0,2025.0,0.01146,278.69,1850.0
3.0,13720.0,872.0,0.01001,233.54,668.0
1.0,6860.0,500.0,0.00801,62.04,2010.0
2.0,13720.0,938.0,0.01,187.17,1219.0
2.366,6482.0,2200.0,0.0152,217.8,2063.0
1.0,17650.0,2000.0,0.00801,98.01,3760.0
0.98,7093.0,3010.0,0.007,243.26,3116.0
1.0,14808.0,1775.7,0.008,321.93,1111.4
1.15,216.0,383.0,0.0101,33.4,1160.0
6.0,11760.0,995.0,0.01075,279.51,350.0
5.0,5000.0,2507.0,0.00811,254.08,803.0
1.0,7060.0,1040.0,0.00785,237.2,2370.0
3.0,9810.0,1003.0,0.00801,144.11,999.0
6.0,17700.0,2594.0,0.011,301.7,778.0
3.0,13720.0,2781.0,0.0108,260.61,1352.0
0.99,9810.0,3977.0,0.008,245.61,3200.0
2.25,1167.0,1074.0,0.01,103.98,1520.0
1.002,13630.0,501.0,0.00801,228.43,1030.0
1.04,1393.0,365.0,0.00776,94.72,1387.0
3.658,4285.0,2019.5,0.0134,234.51,1494.5
2.0,14000.0,1248.2,0.00811,326.34,615.0
1.57,9800.0,2685.0,0.008,288.94,1513.0
3.658,6893.0,1423.8,0.0102,249.05,1015.8
1.0,9810.0,500.0,0.00801,266.78,1230.0
3.66,17990.0,500.2,0.00811,337.03,188.0
0.98,9829.0,2913.0,0.007,277.98,2421.0
3.0,7840.0,3335.0,0.00578,137.78,1852.0
2.6,9810.0,2500.0,0.0051,223.95,1175.0
1.0,10000.0,1862.0,0.01,137.09,3915.0
0.5,7840.0,993.0,0.00792,98.72,4558.0
3.0,13730.0,501.0,0.00801,262.13,372.0
2.0,7000.0,1300.0,0.01,273.1,1457.0
1.5,7796.0,478.0,0.00998,90.1,1503.0
1.0,13720.0,1475.0,0.01,193.78,2646.0
1.0,2059.0,1884.0,0.01,49.8,4870.0
1.0,199.0,149.0,0.01,38.88,707.0
1.829,119.0,119.3,0.0093,89.82,318.0
6.0,9800.0,2030.0,0.01075,258.8,681.0
6.0,9810.0,1997.0,0.00803,204.06,680.0
1.84,2758.0,1325.7,0.0095,91.11,2492.45
3.12,2010.0,456.0,0.00993,106.42,772.0
2.0,16030.0,2000.8,0.00811,337.85,748.0
2.0,17650.0,546.0,0.0108,239.66,669.0
3.49,14710.0,2004.0,0.008,316.27,561.0
0.91,6895.0,5451.0,0.00622,218.55,4158.0
3.0,7010.0,2506.2,0.00811,275.91,1133.0
4.966,10000.0,1164.0,0.01,290.38,471.0
3.05,6870.0,4055.6,0.00951,254.57,1790.0
6.0,12750.0,3129.0,0.011,320.44,611.0
3.0,7160.0,2001.0,0.00803,96.04,1973.0
4.016,6463.0,1490.0,0.0151,238.59,1149.0
1.0,9800.0,3353.0,0.00581,198.8,3143.0
1.0,14710.0,4998.0,0.00581,300.59,2741.0
3.0,13720.0,3335.0,0.00578,76.41,2151.0
3.66,10446.0,6522.0,0.0112,171.55,3533.0
2.007,7030.0,2025.0,0.00935,248.85,1900.0
4.0,19610.0,3308.0,0.00585,157.21,1495.0
1.0,15690.0,1398.0,0.01,117.53,3468.0
1.57,4900.0,4951.0,0.008,210.15,3222.0
6.0,9810.0,1995.0,0.0078,144.11,800.0
0.78,7850.0,2662.0,0.008,182.18,4099.0
0.393,1010.0,4870.0,0.008,75.38,8346.0
5.03,17700.0,2693.0,0.008,345.62,486.0
1.57,9800.0,1601.0,0.008,243.62,1642.0
3.0,14000.0,6037.3,0.00811,236.34,2679.0
1.44,294.0,400.0,0.012,67.0,1380.0
3.0,15690.0,1493.0,0.00578,157.89,844.0
3.66,6870.0,4055.6,0.00921,249.63,1583.0
6.0,13730.0,3927.0,0.00778,266.21,890.0
3.0,14000.0,451.0,0.01001,309.86,331.0
1.65,9810.0,3416.7,0.0078,259.09,1932.0
1.25,1912.0,214.0,0.01,41.42,989.0
0.56,5421.0,2888.0,0.007,249.93,4142.0
1.008,9810.0,2000.0,0.00775,177.53,2940.0
1.4,310.0,59.0,0.008,62.34,163.0
2.0,17650.0,1493.0,0.00578,279.99,771.0
0.79,17700.0,2699.0,0.00607,316.12,1881.0
0.78,7850.0,1603.0,0.008,67.75,4618.0
1.0,7840.0,1514.0,0.0108,137.78,3512.0
6.0,9800.0,1024.0,0.011,128.0,718.0
2.0,5880.0,985.0,0.00795,119.37,1756.0
0.625,13720.0,5260.0,0.00574,265.32,4478.0
5.0,7010.0,1251.6,0.00811,185.71,767.0
6.0,6860.0,3349.0,0.00585,159.37,976.0
2.08,873.0,461.0,0.00776,115.42,738.0
3.0,18000.0,821.0,0.01001,337.81,365.0
1.5,14710.0,1512.0,0.0078,169.3,1744.0
1.829,113.0,92.2,0.0093,69.03,258.0
2.0,15690.0,842.0,0.01,193.67,1073.0
0.6,216.0,135.0,0.0101,43.92,992.0
0.96,961.0,181.0,0.00996,40.37,1069.0
1.0,13720.0,418.0,0.01,94.63,1609.0
2.0,7000.0,6039.0,0.01,240.36,2558.0
3.0,1863.0,414.0,0.0131,43.85,970.0
3.66,6870.0,2480.6,0.0126,259.66,1414.0
2.74,6870.0,1275.0,0.0126,281.38,1308.0
3.658,6928.0,2039.6,0.0134,242.11,1503.9
1.93,6895.0,2739.1,0.0128,182.32,2735.0
3.0,16040.0,5015.3,0.00811,337.64,1288.0
3.0,13720.0,3324.0,0.00803,320.84,842.0
1.0,17650.0,1000.0,0.00801,289.2,1100.0
3.048,6929.2,2079.1,0.00932,244.74,1316.476
2.0,3530.0,391.0,0.0131,34.61,1446.0
6.0,6860.0,499.0,0.01075,240.74,361.0
2.743,6964.0,1328.9,0.01262,260.65,1441.0
1.65,19620.0,1305.6,0.0077,326.24,744.0
0.76,8267.0,1451.0,0.0106,164.87,3880.0
1.524,12407.0,1012.9,0.0141,261.39,1498.4
0.914,10343.0,2834.0,0.0128,234.95,3627.8
1.0,17650.0,4000.0,0.00796,281.97,3520.0
0.78,7850.0,2217.0,0.008,144.93,4219.0
1.008,9710.0,500.0,0.00775,191.83,1370.0
2.0,5880.0,1001.0,0.0108,179.68,1907.0
1.75,2991.0,331.0,0.0131,31.94,1462.0
6.0,14700.0,1623.0,0.011,321.25,354.0
1.008,6860.0,4000.0,0.00775,169.31,4150.0
3.0,13730.0,1000.0,0.00801,184.52,768.0
3.0,6860.0,500.0,0.00801,232.02,564.0
3.048,11135.1,1033.4,0.00932,198.93,918.002
3.0,14000.0,1156.0,0.01001,233.75,844.0
1.0,13730.0,500.0,0.008,168.16,1290.0
5.0,13720.0,3359.0,0.00585,320.84,434.0
3.0,7944.0,1892.0,0.00998,102.99,2014.0
1.0,16000.0,432.0,0.01,102.04,1632.0
3.0,17650.0,1493.0,0.00578,198.62,765.0
5.34,19610.0,1500.0,0.0082,322.51,360.0
6.0,15690.0,830.0,0.0146,280.71,408.0
3.8,15700.0,1730.6,0.0104,279.81,709.0
0.4,3040.0,1565.0,0.00998,28.4,7477.0
1.0,13730.0,500.0,0.00801,72.42,1690.0
6.0,15690.0,830.0,0.0146,219.28,505.0
1.002,13730.0,501.0,0.00801,289.79,820.0
0.35,2390.0,2317.3,0.01,22.0,9380.0
5.34,11760.0,2010.0,0.0082,260.33,595.0
1.57,7840.0,1595.0,0.00802,233.95,1880.0
4.966,12000.0,1278.0,0.01,224.17,646.0
1.57,12750.0,1579.0,0.008,157.18,2006.0
2.0,15690.0,2045.0,0.01,146.17,2500.0
3.0,11760.0,498.0,0.0108,280.67,469.0
0.991,11097.0,2025.9,0.0141,280.18,2227.1
0.96,2716.0,297.0,0.0129,61.97,2036.0
2.5,1628.0,584.0,0.0131,41.5,1453.0
3.962,6433.0,3830.0,0.0151,254.22,1574.0
1.524,11029.0,1627.2,0.0141,294.32,1495.3
2.0,13720.0,1281.0,0.01,111.1,1860.0
2.511,9570.0,5990.0,0.00545,303.9,1451.4
0.96,1393.0,205.0,0.0129,50.09,1417.0
1.5,6963.0,603.0,0.00998,208.97,1523.0
2.0,3040.0,1943.0,0.00998,97.02,3028.0
6.05,7850.0,3200.0,0.008,273.05,747.0
3.0,3226.0,1005.0,0.0131,56.83,1963.0
3.0,9810.0,2000.0,0.00796,218.26,1186.0
3.0,2000.0,2506.3,0.00811,111.59,2007.0
1.0,7100.0,367.7,0.00785,60.88,1635.0
1.0,6963.0,589.0,0.00998,155.95,2350.0
0.8,12750.0,7487.0,0.00384,276.42,3323.0
1.0,14710.0,1499.0,0.00581,159.53,2121.0
1.57,12750.0,1001.0,0.008,199.0,1295.0
1.0,16000.0,1068.0,0.01,125.63,2902.0
1.93,5171.0,2698.0,0.0128,229.27,2647.0
0.792,9800.0,3207.0,0.00607,249.71,2710.0
6.0,9800.0,3339.0,0.00585,239.59,650.0
1.0,3040.0,1982.0,0.00393,68.88,3242.0
3.0,9810.0,501.0,0.00801,97.94,678.0
3.66,16020.0,1514.3,0.00811,337.25,369.0
1.219,134.0,161.4,0.0093,73.53,578.0
6.0,13720.0,499.0,0.01075,300.99,190.0
1.0,3040.0,879.0,0.00601,83.44,2620.0
3.12,647.0,711.0,0.00993,120.51,804.0
6.0,17700.0,2623.0,0.011,322.17,683.0
3.8,11760.0,1995.0,0.0104,145.2,1418.0
0.78,9800.0,5021.0,0.008,244.67,4057.0
3.0,15690.0,1016.0,0.00805,279.73,538.0
3.8,17660.0,1700.0,0.0104,201.89,1116.0
5.0,9800.0,1499.0,0.00585,118.06,652.0
3.0,11760.0,4452.0,0.01001,303.76,1318.0
1.57,2940.0,1007.0,0.008,205.16,1743.0
2.0,16000.0,843.0,0.01,196.66,1073.0
3.12,745.0,276.0,0.00993,91.54,495.0
1.008,9900.0,500.0,0.00775,218.23,1250.0
2.54,9800.0,2718.0,0.008,267.89,1243.0
4.0,18020.0,2504.2,0.00811,347.03,527.0
10.94,17650.0,2036.0,0.00805,260.2,341.0
3.0,17650.0,4000.0,0.00801,269.52,1788.0
2.0,14700.0,5006.0,0.008,301.07,2069.0
2.0,7840.0,2804.0,0.00795,199.49,2221.0
1.15,265.0,503.0,0.0101,31.58,1555.0
1.04,2285.0,220.0,0.00776,75.27,957.0
5.0,9810.0,5000.0,0.00585,260.11,1006.0
2.0,13720.0,2009.0,0.00805,320.84,755.0
1.0,15690.0,711.0,0.01,105.37,2227.0
3.0,17650.0,2000.0,0.00801,337.07,617.0
0.3,101.3,85.6,0.006,13.6,954.0
1.0,7100.0,2142.5,0.00601,89.12,3790.0
4.966,17650.0,2416.0,0.01,257.74,988.0
2.0,2393.0,363.0,0.01,69.56,989.0
6.0,13730.0,2001.0,0.0078,172.33,680.0
2.0,15690.0,637.0,0.01,189.56,889.0
1.93,5171.0,5424.0,0.0128,223.02,2845.0
5.34,15690.0,2283.0,0.0082,339.68,345.0
2.0,11760.0,2004.0,0.00795,238.96,1360.0
4.966,16000.0,1915.0,0.01,326.94,454.0
1.0,17650.0,2000.0,0.00796,335.2,1340.0
1.55,9800.0,3960.0,0.00384,281.97,1376.0
2.0,13720.0,1596.0,0.01,110.15,2243.0
3.0,13730.0,2000.0,0.00801,136.8,1456.0
1.829,6929.0,3383.2,0.0113,229.56,2388.0
3.658,6957.0,5478.2,0.00922,238.42,2040.1
1.0,1177.0,753.0,0.00607,55.53,1990.0
1.0,6860.0,5072.0,0.00581,120.21,5462.0
4.966,9800.0,1235.0,0.01,208.65,695.0
1.0,13730.0,2008.0,0.00799,183.6,3100.0
0.97,9800.0,1590.0,0.008,239.59,2198.0
0.6,2628.0,498.0,0.00999,68.85,3893.0
0.8,7850.0,3936.0,0.00384,211.63,3052.0
3.0,17460.0,3975.0,0.00781,211.04,2333.0
3.8,19610.0,2999.0,0.0104,269.32,1395.0
1.04,1030.0,220.0,0.00993,127.72,1044.0
3.0,20000.0,1858.0,0.01001,345.66,686.0
2.0,6860.0,4997.0,0.00578,98.13,3337.0
0.666,7840.0,2326.0,0.00872,77.7,6363.0
3.66,18000.0,5014.2,0.00811,257.31,2124.0
5.0,13720.0,3359.0,0.00585,280.49,625.0
3.0,17650.0,498.0,0.0108,97.06,689.0
1.75,1991.0,1116.0,0.0131,51.77,2992.0
0.78,9800.0,2222.0,0.008,138.13,4325.0
1.727,7030.0,2025.0,0.01146,277.07,2030.0
1.0,1128.0,703.0,0.00601,64.51,2000.0
6.0,6860.0,499.0,0.01075,180.08,419.0
4.966,15690.0,2589.0,0.01,323.97,622.0
0.386,200.0,300.0,0.0048,70.21,1195.0
0.78,9800.0,1603.0,0.008,149.16,3598.0
2.25,1540.0,195.0,0.01,50.37,506.0
1.0,2059.0,474.0,0.01,52.91,2313.0
1.555,9800.0,1486.0,0.0077,286.51,1290.0
2.0,9000.0,400.0,0.01,212.37,877.0
5.03,14700.0,2709.0,0.008,281.63,704.0
0.991,11029.0,2034.0,0.0141,245.97,2899.1
0.25,9800.0,1013.0,0.00782,177.44,4792.0
6.0,11760.0,499.0,0.01075,299.7,229.0
4.0,15690.0,2787.0,0.00803,280.71,924.0
6.0,12750.0,3161.0,0.011,270.26,876.0
6.0,13720.0,999.0,0.00803,304.03,225.0
4.966,10000.0,3323.0,0.01,291.49,919.0
1.57,2940.0,1007.0,0.008,133.73,2066.0
5.03,9800.0,2693.0,0.008,279.86,644.0
1.75,2511.0,147.0,0.01,43.41,514.0
3.0,17650.0,1005.0,0.00803,112.12,946.0
2.6,14710.0,3663.0,0.0077,276.59,1488.0
6.0,14710.0,775.0,0.0151,260.17,454.0
0.799,9800.0,4054.0,0.00384,223.2,2920.0
2.5,863.0,411.0,0.01,60.21,776.0
5.0,5000.0,3001.2,0.00811,164.07,1347.0
2.0,16000.0,1283.0,0.01,207.05,1404.0
1.0,17650.0,1499.0,0.00581,197.48,1903.0
6.0,9800.0,1499.0,0.00585,179.04,446.0
0.79,9800.0,3995.0,0.00607,201.95,4054.0
1.5,4021.0,442.0,0.00998,94.5,1526.0
2.0,6860.0,4997.0,0.00578,279.58,1789.0
1.0,3040.0,368.0,0.00785,66.01,1635.0
6.0,17650.0,3370.0,0.00585,76.89,1230.0
6.0,9810.0,1995.0,0.0078,202.94,630.0
1.65,5880.0,2220.0,0.0082,256.23,1965.0
2.5,4511.0,1559.0,0.00998,104.87,2374.0
5.34,19610.0,1010.0,0.0082,332.84,241.0
2.25,1373.0,311.0,0.0131,30.46,1003.0
3.0,9810.0,501.0,0.00801,125.97,624.0
0.792,14710.0,4963.0,0.00607,302.22,2940.0
5.03,14700.0,2709.0,0.008,304.13,598.0
6.0,13980.0,2519.6,0.00798,326.36,359.0
6.0,15690.0,1514.0,0.0146,280.71,622.0
3.0,12000.0,5064.0,0.01001,230.92,2480.0
2.0,5001.0,2442.0,0.00998,141.06,2933.0
6.0,6960.0,2006.0,0.00778,131.1,960.0
1.0,3040.0,504.0,0.00785,65.05,2168.0
4.0,6860.0,3328.0,0.00585,160.29,1382.0
2.0,14710.0,1493.0,0.00578,158.13,1219.0
0.78,2940.0,1739.0,0.008,169.96,4383.0
1.75,2952.0,144.0,0.01,44.31,519.0
4.0,19610.0,1499.0,0.00585,279.86,444.0
1.0,3177.0,945.0,0.01,128.63,3485.0
1.0,5880.0,1517.0,0.0108,198.9,3292.0
10.94,6860.0,2016.0,0.00805,159.3,506.0
2.0,13720.0,1511.0,0.0108,198.31,1616.0
1.0,4021.0,714.0,0.00607,30.87,2503.0
1.36,6870.0,1016.7,0.0108,251.28,2105.0
1.0,17650.0,2007.0,0.008,335.2,1350.0
3.0,5880.0,1493.0,0.00578,99.43,1250.0
1.0,6860.0,4000.0,0.00801,222.08,3100.0
3.0,9810.0,1009.0,0.00801,264.77,665.0
3.658,3871.0,1938.9,0.0134,220.67,1510.2
2.08,2452.0,347.0,0.00776,96.24,727.0
6.0,13720.0,1000.0,0.0082,49.23,619.0
2.0,2059.0,258.0,0.0131,28.72,1006.0
2.5,1961.0,335.0,0.0131,29.39,1009.0
10.94,13720.0,2033.0,0.00805,198.9,385.0
0.393,1420.0,4768.0,0.008,53.92,9425.0
1.0,6770.0,1987.0,0.00785,77.21,4310.0
3.0,11760.0,1493.0,0.00578,96.84,1064.0
1.0,17650.0,500.0,0.008,199.53,1070.0
6.0,11760.0,4910.0,0.00585,117.09,1430.0
0.35,1310.0,2673.8,0.01,20.4,9460.0
1.002,6860.0,501.0,0.00801,214.86,1580.0
0.99,13730.0,3994.0,0.008,181.54,5460.0
3.0,14000.0,876.0,0.01001,235.26,669.0
5.34,11760.0,2289.0,0.0082,315.53,400.0
3.0,9810.0,2012.0,0.00801,204.06,1323.0
4.0,3000.0,1505.7,0.00811,223.59,797.0
3.0,10000.0,2000.0,0.00782,109.87,1696.0
2.54,7850.0,1595.0,0.008,165.18,1560.0
2.08,628.0,685.0,0.00993,86.36,1099.0
3.0,6860.0,1993.0,0.0108,240.1,1500.0
1.0,13730.0,501.0,0.008,310.03,840.0
6.0,9900.0,1990.0,0.00778,124.99,870.0
1.5,7100.0,3742.5,0.00393,60.64,3184.0
3.0,13830.0,998.0,0.00781,186.55,751.0
0.792,9800.0,2707.0,0.00607,143.07,4130.0
2.0,7000.0,3529.0,0.01,155.69,3137.0
3.0,17650.0,496.0,0.00801,168.97,452.0
0.5,7100.0,1831.0,0.003,52.72,4270.0
1.0,4021.0,1239.0,0.01,39.26,4321.0
5.0,5880.0,2024.0,0.01075,200.02,1111.0
2.0,7000.0,6970.0,0.01,275.62,2311.0
1.97,4900.0,1573.0,0.008,244.32,1617.0
0.914,6895.0,5261.3,0.00622,240.07,3722.4
5.0,19610.0,3359.0,0.00585,258.94,873.0
2.0,13720.0,4206.0,0.01,325.62,1538.0
1.0,9810.0,1000.0,0.00801,279.94,1590.0
3.12,2059.0,499.0,0.00993,138.6,785.0
3.0,13530.0,969.0,0.00781,217.24,656.0
0.78,2940.0,2222.0,0.008,200.05,4134.0
0.25,13720.0,1013.0,0.00782,157.13,4774.0
0.79,12750.0,7539.0,0.00607,280.53,4472.0
4.0,13720.0,5013.0,0.00585,178.46,1770.0
1.0,7840.0,3353.0,0.00581,179.78,3425.0
1.0,1098.0,646.0,0.01,75.66,2488.0
2.0,13720.0,1095.0,0.0108,219.33,1221.0
3.8,19610.0,2767.0,0.0104,247.71,1477.0
1.0,7100.0,1744.2,0.00785,74.78,3978.0
6.0,10000.0,1026.0,0.00771,154.19,510.0
3.0,10000.0,3850.0,0.01001,214.55,1974.0
3.49,2940.0,1005.0,0.008,146.82,938.0
2.6,11790.0,1500.0,0.0077,289.86,745.0
3.0,1912.0,415.0,0.0131,48.36,970.0
6.0,17990.0,1517.8,0.00798,346.85,217.0
6.0,9810.0,501.0,0.00801,126.92,330.0
4.966,11760.0,4772.0,0.01,304.81,1140.0
1.65,508.0,101.0,0.006,29.16,198.0
3.0,13720.0,5029.0,0.00578,260.19,1600.0
0.3,101.3,17.7,0.006,12.2,198.0
1.6,14700.0,2740.0,0.008,260.3,1867.0
6.0,15690.0,992.0,0.01075,280.71,357.0
0.99,6860.0,2014.0,0.008,252.2,2710.0
6.0,13830.0,1035.0,0.00778,222.48,400.0
6.0,13720.0,1997.0,0.00803,314.02,352.0
0.5,11760.0,2004.0,0.00805,259.3,3211.0
3.0,16000.0,3374.0,0.01001,240.29,1990.0
3.0,17650.0,2809.0,0.00803,322.14,965.0
6.0,14710.0,1537.0,0.01075,321.16,365.0
10.94,17650.0,2002.0,0.00805,137.3,526.0
6.0,9800.0,770.0,0.0151,239.59,561.0
0.78,9800.0,4988.0,0.008,275.98,2986.0
3.0,6963.0,1892.0,0.00998,133.26,2019.0
6.0,11760.0,5003.0,0.00585,238.96,1031.0
1.829,6895.0,1358.7,0.0113,273.79,1659.3
3.0,7000.0,1529.9,0.00811,276.2,907.0
1.008,9810.0,4000.0,0.00775,270.96,2350.0
2.0,11760.0,5029.0,0.00578,238.96,2068.0
1.5,9415.0,514.0,0.00998,90.04,1525.0
3.0,17650.0,4997.0,0.00578,219.06,2244.0
1.6,7850.0,2707.0,0.008,220.86,2236.0
2.6,14710.0,3527.8,0.0077,309.83,1116.0
1.84,5516.0,666.9,0.0095,91.67,1741.56
0.5,7840.0,2786.0,0.00792,159.51,5721.0
5.0,17650.0,5003.0,0.00585,198.62,1546.0
3.0,6860.0,501.0,0.00801,203.79,591.0
3.179,4992.0,2260.0,0.0151,246.77,1750.0
2.25,2187.0,289.0,0.0131,30.66,1000.0
1.0,13720.0,1507.0,0.00805,300.99,1325.0
4.0,15690.0,1499.0,0.00585,198.66,600.0
0.914,10343.0,3688.3,0.00622,163.15,4763.4
1.65,17650.0,948.0,0.00773,210.35,1000.0
2.0,11760.0,708.0,0.01,100.9,1366.0
2.0,9800.0,4997.0,0.00578,178.58,2574.0
6.05,7850.0,2681.0,0.008,251.11,745.0
2.0,7840.0,1493.0,0.00578,179.32,1437.0
2.0,9905.0,708.0,0.00998,72.83,1500.0
0.5,5880.0,4444.0,0.00399,138.45,5310.0
1.0,5880.0,1499.0,0.00581,100.39,3328.0
3.0,6860.0,3960.0,0.00781,166.31,2318.0
2.0,12000.0,1260.2,0.00811,314.76,705.0
1.829,10446.0,3301.9,0.0113,285.41,1495.3
6.0,13720.0,4982.0,0.00585,238.72,1015.0
6.0,17700.0,2258.0,0.011,311.96,609.0
0.68,101.3,411.0,0.006,32.7,1355.0
1.57,9800.0,4979.0,0.008,279.86,1915.0
1.15,314.0,565.0,0.0101,31.22,1681.0
5.0,17650.0,5003.0,0.00585,157.77,1721.0
1.0,12000.0,587.0,0.01,101.51,2106.0
1.002,9810.0,502.0,0.00801,168.32,1520.0
1.57,7840.0,1001.0,0.00802,162.98,1850.0
5.0,6860.0,2017.0,0.01075,240.1,946.0
3.8,14710.0,2679.0,0.0104,315.27,767.0
1.8,2991.0,1004.0,0.008,137.35,1770.0
6.0,6860.0,990.0,0.00803,74.97,690.0
3.0,6860.0,2000.0,0.00801,174.36,1472.0
1.219,112.0,92.2,0.0093,83.8,373.0
4.966,17650.0,2717.0,0.01,255.22,1116.0
3.0,9810.0,996.0,0.00799,143.17,1000.0
2.007,7000.0,2025.0,0.00935,281.15,1620.0
3.49,17660.0,999.0,0.008,205.73,619.0
3.658,6965.0,3782.3,0.0126,264.47,1741.7
4.877,6892.0,961.6,0.0126,221.14,870.9
2.0,5880.0,1439.0,0.00795,139.86,2011.0
2.438,7023.0,1330.2,0.0126,221.73,1801.8
5.37,13720.0,1505.0,0.0082,209.1,608.0
3.0,17650.0,2000.0,0.008,187.44,1369.0
2.6,11790.0,3444.4,0.0051,143.6,1745.0
0.5,7840.0,4444.0,0.00399,218.78,3954.0
1.0,6860.0,1995.0,0.008,250.14,2450.0
1.57,7840.0,1606.0,0.00802,164.14,2280.0
0.5,11760.0,3330.0,0.00805,279.51,3628.0
5.34,13720.0,1973.0,0.0082,320.84,395.0
3.0,9810.0,2000.0,0.00796,160.22,1466.0
0.432,7100.0,4105.0,0.00558,211.4,5460.0
6.0,9800.0,2720.0,0.011,299.79,649.0
1.0,6860.0,2000.0,0.00796,271.29,2290.0
1.57,9800.0,2234.0,0.008,188.63,2278.0
2.6,11790.0,3916.7,0.0051,163.22,1745.0
2.0,14000.0,3862.0,0.01,326.49,1412.0
0.35,2130.0,2673.8,0.01,55.5,8530.0
3.12,1814.0,482.0,0.00776,171.05,561.0
0.91,10343.0,5234.0,0.00622,189.79,5543.0
1.57,9800.0,3983.0,0.008,209.09,2911.0
6.0,17650.0,773.0,0.0151,198.62,526.0
1.83,6870.0,2022.2,0.0126,228.69,2235.0
0.393,1980.0,4855.0,0.008,95.87,8660.0
0.79,12750.0,995.0,0.008,258.04,1594.0
6.0,9800.0,2767.0,0.0082,231.45,818.0
3.0,11760.0,1493.0,0.00578,279.51,518.0
3.0,12030.0,2489.5,0.00811,314.31,714.0
1.57,14710.0,3190.0,0.00802,330.89,1150.0
1.0,17650.0,2000.0,0.008,168.97,3090.0
4.0,11760.0,1499.0,0.00585,118.51,809.0
4.0,7840.0,4972.0,0.00585,240.12,1324.0
1.6,14700.0,3185.0,0.008,301.07,1578.0
0.79,14700.0,4956.0,0.00607,280.65,3412.0
1.93,7030.0,1369.0,0.0128,225.07,2032.0
4.0,11760.0,3297.0,0.00585,279.51,741.0
1.93,5171.0,3837.5,0.0128,187.74,3088.4
4.0,6860.0,1010.0,0.01075,259.15,772.0
6.0,13730.0,2007.0,0.0078,254.05,500.0
6.0,15690.0,499.0,0.01075,300.31,187.0
4.572,6998.0,4000.2,0.01262,240.34,1771.9
4.966,17650.0,4613.0,0.01,336.07,1103.0
6.0,11760.0,1528.0,0.01075,218.54,662.0
3.0,13930.0,4000.0,0.00782,186.52,2171.0
1.6,14700.0,3191.0,0.008,330.83,1145.0
2.0,13720.0,1511.0,0.0108,239.15,1349.0
1.2,294.0,300.0,0.012,28.0,1385.0
1.0,8924.0,978.0,0.00998,121.77,2901.0
4.0,15700.0,5000.0,0.00585,280.0,1265.0
4.966,12000.0,2776.0,0.01,226.79,1030.0
0.56,6789.0,3331.0,0.007,267.61,3402.0
0.991,8616.0,1620.4,0.0141,261.0,2555.2
4.966,14000.0,466.0,0.01,233.1,295.0
0.8,400.0,150.0,0.006,59.08,550.0
0.914,7030.0,5179.0,0.00622,265.94,3128.0
1.0,13730.0,1511.1,0.0108,280.95,1694.0
6.0,13720.0,999.0,0.00803,260.19,294.0
1.0,17650.0,3353.0,0.00581,218.17,3482.0
4.966,12000.0,643.0,0.01,224.61,411.0
5.37,13720.0,1026.0,0.0082,97.74,630.0
1.0,13720.0,1507.0,0.00805,280.49,1500.0
0.99,9810.0,1007.0,0.008,128.1,2510.0
0.5,111.0,250.0,0.006,31.46,1154.0
0.991,11029.0,2712.0,0.0141,301.5,1936.9
3.49,14710.0,2004.0,0.008,277.58,735.0
1.0,13720.0,962.0,0.01105,179.38,2331.0
2.25,853.0,203.0,0.01,48.45,516.0
0.69,9800.0,5018.0,0.008,258.8,3893.0
3.66,3010.0,1003.7,0.00811,133.28,967.0
0.318,13720.0,3042.0,0.00475,272.38,4296.0
3.0,17550.0,3998.0,0.00801,199.71,2431.0
3.0,7850.0,2769.4,0.0108,260.12,1564.0
0.56,10234.0,2402.0,0.007,303.67,2146.0
5.34,19610.0,2010.0,0.0082,262.08,697.0
4.0,17650.0,1010.0,0.01075,261.28,534.0
1.0,14710.0,1499.0,0.00581,137.7,2306.0
