d,p,t,l,m,c
0.0141,11029.0,274.16,0.991,1627.2,2151.4
0.0104,15690.0,211.04,3.8,2460.0,1395.0
0.0108,13720.0,316.01,5.8,1486.0,360.0
0.00607,14700.0,219.36,0.79,2209.0,2683.0
0.01,13720.0,316.99,4.966,3092.0,689.0
0.008,14700.0,209.12,1.57,1595.0,1674.0
0.00796,9810.0,294.88,3.0,2000.0,693.0
0.00993,431.0,98.55,2.08,239.0,576.0
0.00932,14134.3,275.38,3.048,1034.8,617.886
0.01,13720.0,317.48,4.966,1688.0,453.0
0.00578,13720.0,117.76,3.0,4997.0,2686.0
0.0077,14710.0,293.95,2.6,2017.0,779.0
0.00545,9630.0,302.99,2.511,6419.0,1512.8
0.00805,17650.0,280.98,2.0,2784.0,1628.0
0.01075,6860.0,198.65,5.0,1010.0,787.0
0.00782,9800.0,159.19,0.25,1013.0,5266.0
0.01,11760.0,127.99,1.0,1408.0,3326.0
0.011,14700.0,280.65,6.0,3074.0,883.0
0.00999,2265.0,100.49,0.6,1045.0,4907.0
0.01075,14710.0,321.16,3.0,1001.0,534.0
0.00801,9810.0,116.97,3.0,1000.0,1078.0
0.00921,6870.0,185.89,3.66,2916.7,1749.0
0.0107,7850.0,240.01,6.0,2016.7,834.0
0.008,4900.0,190.05,1.57,4957.0,3397.0
0.008,17700.0,332.27,1.57,2223.0,1032.0
0.00581,5880.0,99.43,1.0,5019.0,5802.0
0.00574,6895.0,102.37,0.625,5247.7,8012.7
0.00999,3148.0,95.87,0.6,905.0,4882.0
0.00617,6895.0,249.48,3.658,2739.1,981.7
0.0104,17660.0,236.07,3.8,1252.8,709.0
0.007,9930.0,302.03,0.98,2296.0,2053.0
0.00585,13720.0,319.89,5.0,4941.0,785.0
0.0131,2442.0,49.92,2.5,847.0,2018.0
0.00802,14710.0,311.21,1.57,1601.0,889.0
0.0082,17650.0,280.98,5.34,2010.0,595.0
0.008,109.0,64.89,1.0,148.0,517.0
0.0151,6463.0,223.98,3.163,2220.0,1714.0
0.0082,19610.0,240.4,5.34,2020.0,762.0
0.0108,17650.0,178.0,1.0,2011.0,3454.0
0.00998,5982.0,105.31,1.5,889.0,2462.0
0.00811,16000.0,337.67,4.0,3033.0,621.0
0.008,13730.0,145.98,3.0,500.0,560.0
0.00795,11760.0,118.04,2.0,985.0,1325.0
0.00799,9810.0,183.71,1.0,2008.0,3000.0
0.00993,2236.0,100.47,1.04,207.0,1044.0
0.00776,1500.0,122.55,2.08,842.0,1194.0
0.008,9800.0,188.63,1.57,2696.0,2504.0
0.00795,11760.0,157.36,2.0,2787.0,2407.0
0.01,14000.0,196.7,2.0,1959.0,1971.0
0.0077,14710.0,295.82,2.6,5500.0,1884.0
0.008,1230.0,49.74,0.393,4801.0,9329.0
0.0095,8274.0,258.89,1.84,4008.2,1993.96
0.01,16000.0,333.92,2.0,2268.0,990.0
0.01075,13720.0,320.84,4.0,2020.0,566.0
0.01,14000.0,108.43,2.0,410.0,876.0
0.00622,6895.0,199.27,0.914,3783.2,4006.3
0.01001,19610.0,265.2,4.966,2097.0,880.0
0.00935,7210.0,208.2,1.727,2025.0,2450.0
0.012,294.0,72.0,1.8,300.0,915.0
0.008,15690.0,265.86,1.645,1222.0,1069.0
0.0134,6879.0,261.77,3.658,2053.6,1324.2
0.00799,13730.0,255.1,3.0,2013.0,960.0
0.0151,4992.0,209.85,3.178,3070.0,2259.0
0.0095,2758.0,91.11,1.84,662.9,1662.69
0.008,13730.0,163.28,1.0,980.0,1970.0
0.006,400.0,27.74,0.5,101.0,583.0
0.008,17700.0,341.92,2.54,3939.0,1182.0
0.00935,7030.0,206.84,2.007,1174.0,1820.0
0.01,1491.0,106.18,1.5,843.0,2025.0
0.0108,9800.0,219.26,4.0,1001.0,755.0
0.00999,2589.0,50.73,0.6,399.0,3389.0
0.008,702.0,83.81,1.0,99.0,417.0
0.01001,17650.0,252.06,3.0,378.0,350.0
0.00598,6984.0,285.67,2.402,2202.8,258.2
0.00795,17650.0,198.62,2.0,1495.0,1383.0
0.00585,9800.0,157.32,6.0,3359.0,926.0
0.01,5000.0,140.34,2.0,2141.0,2965.0
0.00801,17650.0,195.44,1.002,501.0,1040.0
0.00776,13730.0,280.95,1.65,4555.5,2338.0
0.01262,6964.0,229.09,4.572,2698.4,1448.9
0.00801,9810.0,221.33,1.0,4000.0,3390.0
0.008,14700.0,329.82,1.6,2712.0,1038.0
0.00803,13730.0,258.21,6.0,3993.0,990.0
0.0141,11029.0,291.38,0.991,3385.9,2460.6
0.012,294.0,113.0,1.44,500.0,1395.0
0.006,700.0,27.52,0.8,101.0,381.0
0.00585,13720.0,137.89,5.0,5054.0,1663.0
0.00578,9800.0,57.84,3.0,1493.0,1209.0
0.01,14000.0,230.06,4.966,355.0,248.0
0.00578,19610.0,158.15,3.0,3335.0,1852.0
0.01,9800.0,288.38,4.966,747.0,409.0
0.01075,17650.0,302.22,4.0,1512.0,641.0
0.0102,6893.0,245.72,2.438,1437.4,1517.4
0.008,9800.0,107.84,0.79,989.0,2867.0
0.0134,4402.0,234.72,3.658,2016.9,1497.6
0.0134,1711.0,164.39,3.658,2043.6,1611.1
0.00795,11760.0,116.38,2.0,1495.0,1849.0
0.0108,17650.0,219.06,2.0,1526.0,1546.0
0.0108,15690.0,137.68,1.0,2002.0,4000.0
0.00581,11760.0,138.14,1.0,3353.0,4217.0
0.00801,9810.0,64.66,1.0,2000.0,4390.0
0.00778,17850.0,256.17,6.0,1006.0,330.0
0.00811,12020.0,314.24,3.0,1006.9,439.0
0.00805,11760.0,319.48,2.0,2800.0,924.0
0.00585,7840.0,199.49,4.0,3308.0,1185.0
0.01001,19610.0,346.7,3.0,883.0,357.0
0.00787,14710.0,261.21,3.0,3016.0,1224.0
0.00801,13730.0,132.79,6.0,501.0,280.0
0.00799,9810.0,212.08,3.0,4015.0,1819.0
0.01075,6860.0,259.76,5.0,499.0,414.0
0.0051,17660.0,288.12,2.6,3527.8,1174.0
0.0126,6870.0,221.98,3.66,2594.4,1715.0
0.0108,15690.0,301.41,3.0,2784.0,1197.0
0.01,11760.0,225.56,2.0,3707.0,2684.0
0.00782,9900.0,153.2,3.0,2000.0,1492.0
0.00996,1746.0,110.26,0.96,1124.0,3490.0
0.00585,13720.0,312.01,5.0,3359.0,476.0
0.008,2490.0,74.26,0.243,2218.0,9480.0
0.008,12750.0,284.59,5.03,1598.0,419.0
0.01,3060.0,105.97,1.0,704.0,2977.0
0.01001,11760.0,217.43,3.0,661.0,680.0
0.0131,3236.0,29.7,1.5,294.0,1490.0
0.01001,19610.0,268.91,4.966,5157.0,1818.0
0.011,14700.0,250.07,6.0,2152.0,754.0
0.00801,17650.0,80.02,3.0,501.0,574.0
0.00801,6860.0,169.31,3.0,2000.0,1525.0
0.01001,19610.0,265.82,3.0,1592.0,989.0
0.00811,5010.0,163.98,4.0,5012.4,2358.0
0.0113,13824.0,247.68,1.829,679.4,864.4
0.00803,17650.0,338.06,3.0,1013.0,353.0
0.00801,9810.0,115.07,1.0,500.0,1680.0
0.0131,3511.0,43.36,2.75,582.0,1438.0
0.0134,3485.0,221.46,3.658,2039.0,1481.8
0.00803,17950.0,300.75,6.0,998.0,270.0
0.008,9800.0,190.67,0.78,2217.0,3512.0
0.011,9800.0,269.88,6.0,3138.0,946.0
0.0101,314.0,33.13,1.15,341.0,1238.0
0.00782,10000.0,115.81,3.0,2000.0,1628.0
0.01262,6964.0,230.17,5.563,678.0,589.6
0.00585,15690.0,220.38,6.0,3380.0,779.0
0.00607,14700.0,271.52,0.79,1604.0,1656.0
0.00811,17960.0,256.74,3.66,2997.2,1332.0
0.01,7000.0,239.31,2.0,794.0,1382.0
0.00993,3589.0,117.3,3.12,277.0,479.0
0.00998,4021.0,67.53,2.0,554.0,1530.0
0.01075,5880.0,260.28,6.0,1537.0,659.0
0.0108,11760.0,156.43,1.0,2002.0,3930.0
0.012,294.0,111.0,1.44,200.0,755.0
0.00601,5100.0,72.07,1.0,853.0,2797.0
0.00809,9810.0,274.9,1.0,1969.0,2010.0
0.0095,11032.0,258.33,1.84,2666.3,1646.91
0.00935,7140.0,274.12,1.727,1012.0,1550.0
0.01262,6964.0,229.52,2.743,678.0,1153.6
0.01,15690.0,99.4,1.0,570.0,1902.0
0.0128,6895.0,76.83,1.93,1478.0,2936.9
0.01001,18000.0,336.81,3.0,596.0,314.0
0.0102,6893.0,218.31,4.877,1383.1,895.9
0.00795,9800.0,116.87,2.0,1495.0,1872.0
0.00792,7840.0,259.62,0.5,993.0,3058.0
0.0151,17650.0,260.24,6.0,1018.0,519.0
0.0151,6482.0,219.09,2.365,2220.0,1969.0
0.00585,13720.0,77.61,4.0,4982.0,2372.0
0.0129,3070.0,59.2,0.96,293.0,2014.0
0.00799,13730.0,214.32,1.0,1001.0,1790.0
0.01075,14710.0,300.05,6.0,499.0,190.0
0.0128,8274.0,250.54,1.93,2671.3,2044.2
0.00776,1344.0,76.28,1.04,247.0,989.0
0.00581,17650.0,301.67,1.0,1499.0,1174.0
0.00801,17650.0,176.16,1.0,4000.0,5350.0
0.0108,5880.0,179.68,3.0,498.0,819.0
0.0078,17650.0,280.98,7.0,1933.0,436.0
0.00801,9810.0,253.74,1.0,1000.0,1710.0
0.00996,2324.0,57.11,0.96,380.0,1958.0
0.01,2670.0,18.7,0.35,1846.2,8620.0
0.01001,11760.0,222.49,3.0,1031.0,892.0
0.00998,5982.0,99.36,3.0,272.0,518.0
0.00805,17650.0,97.0,10.94,1016.0,313.0
0.00998,6963.0,153.39,2.5,1624.0,2021.0
0.00781,13730.0,198.85,3.0,1033.0,774.0
0.008,17710.0,245.79,3.49,2016.0,981.0
0.0128,5270.0,157.01,1.93,3891.0,3560.0
0.012,294.0,60.0,1.2,100.0,601.0
0.008,9810.0,265.78,0.99,1007.0,1600.0
0.0078,17650.0,117.13,7.0,2772.0,1132.0
0.0108,5880.0,201.36,2.0,2005.0,2430.0
0.0082,11760.0,187.8,5.37,1510.0,672.0
0.00394,2246.0,58.75,3.12,877.0,649.0
0.0093,205.0,55.39,1.829,299.7,706.0
0.00781,10000.0,278.85,3.0,969.0,614.0
0.00598,6777.0,268.67,2.402,2230.6,1074.5
0.01001,3000.0,141.75,3.0,4844.0,3403.0
0.00993,3933.0,110.11,3.12,274.0,480.0
0.00558,7030.0,250.1,0.864,1930.0,2680.0
0.00801,13730.0,68.34,6.0,501.0,330.0
0.00782,9800.0,198.8,0.25,3008.0,7066.0
0.0108,13720.0,177.54,2.0,1001.0,1372.0
0.0131,2756.0,50.17,2.0,881.0,2550.0
0.008,4900.0,64.56,1.57,1001.0,2466.0
0.01001,14000.0,242.13,3.0,5286.0,2720.0
0.00811,6980.0,185.36,3.0,5006.0,2453.0
0.008,9800.0,259.82,5.03,2698.0,740.0
0.0082,17650.0,238.79,5.34,1010.0,394.0
0.01,11760.0,312.6,2.0,1352.0,837.0
0.00578,5880.0,239.23,3.0,4976.0,1722.0
0.0134,17395.0,346.75,3.658,2044.2,706.2
0.01,14000.0,112.24,2.0,1177.0,1753.0
0.0104,14710.0,270.39,3.8,1700.0,709.0
0.0095,8274.0,203.33,1.84,671.0,1309.33
0.00585,17650.0,76.89,4.0,1499.0,842.0
0.00951,6870.0,211.23,1.73,4000.0,2740.0
0.00811,18020.0,347.39,2.0,1509.2,574.0
0.01001,15690.0,323.97,3.0,586.0,352.0
0.01075,14710.0,321.16,6.0,2783.0,547.0
0.00607,9800.0,248.66,0.79,2209.0,2385.0
0.0134,18775.0,335.34,3.658,2026.9,892.3
0.008,2940.0,149.85,0.78,3195.0,5103.0
0.00581,6860.0,179.4,1.0,3353.0,3437.0
0.00803,13720.0,259.16,4.0,1509.0,595.0
0.01,16000.0,326.16,4.966,628.0,245.0
0.00782,11760.0,281.64,1.65,2430.0,1360.0
0.01,10000.0,145.31,2.0,1616.0,2132.0
0.0126,6870.0,240.0,3.66,1394.4,1170.0
0.008,12750.0,290.66,1.57,2737.0,1401.0
0.008,9800.0,198.8,1.57,1601.0,1960.0
0.00787,14710.0,322.11,3.0,2993.0,781.0
0.00795,17650.0,281.97,2.0,985.0,725.0
0.008,17700.0,251.02,1.57,1620.0,1437.0
0.00801,17650.0,213.94,1.0,2000.0,2530.0
0.0131,2275.0,51.82,1.75,1060.0,2992.0
0.01,5000.0,162.45,4.966,3365.0,1761.0
0.01,11760.0,303.76,4.966,644.0,269.0
0.011,17700.0,198.64,6.0,997.0,486.0
0.00811,12020.0,223.69,3.0,1003.2,762.0
0.00785,6770.0,180.62,1.0,2039.0,3260.0
0.008,12750.0,312.69,1.57,1601.0,900.0
0.0104,9800.0,203.07,3.8,1688.0,1104.0
0.01,3000.0,136.13,4.966,4464.0,2168.0
0.00776,1853.0,98.7,2.08,725.0,1185.0
0.0108,11760.0,198.01,1.0,2745.0,4093.0
0.00394,2834.0,49.71,2.08,1569.0,1421.0
0.00799,9810.0,264.77,1.0,1997.0,2050.0
0.01075,15690.0,117.53,4.0,1519.0,1244.0
0.01,8000.0,106.0,2.0,354.0,974.0
0.0113,13790.0,304.89,1.829,682.1,687.7
0.00795,13720.0,198.99,2.0,985.0,1030.0
0.00801,13730.0,304.99,6.0,501.0,140.0
0.00607,7850.0,268.14,0.79,4014.0,2617.0
0.01,8000.0,173.74,2.0,467.0,1065.0
0.00394,1265.0,61.62,1.04,1127.0,1784.0
0.01001,18000.0,338.93,3.0,1639.0,583.0
0.00585,6860.0,159.37,4.0,1499.0,844.0
0.01,1069.0,55.07,1.5,303.0,1032.0
0.01001,19610.0,347.73,3.0,1190.0,432.0
0.006,106.0,28.46,0.9,150.0,472.0
0.008,9800.0,299.79,2.54,4016.0,1219.0
0.0108,9800.0,220.14,3.0,2766.0,1665.0
0.00805,17650.0,280.9,10.94,2036.0,324.0
0.01,2491.0,61.38,1.0,369.0,2009.0
0.00578,13720.0,299.91,2.0,1588.0,726.0
0.00796,6860.0,181.45,3.0,2000.0,1466.0
0.01,16000.0,186.85,1.0,795.0,1806.0
0.00935,7140.0,274.12,1.727,1012.0,1550.0
0.01,10000.0,222.9,2.0,2803.0,2155.0
0.0082,9800.0,269.88,5.34,1500.0,477.0
0.008,7850.0,180.35,2.54,1595.0,1509.0
0.01,14000.0,197.15,1.0,1293.0,2411.0
0.01146,7000.0,261.02,1.359,2025.0,2410.0
0.00932,7032.7,224.8,3.048,990.0,993.977
0.0108,5880.0,220.12,2.0,1511.0,2070.0
0.00578,9800.0,178.58,3.0,4944.0,2038.0
0.00771,13930.0,118.74,6.0,1020.0,530.0
0.0151,11760.0,279.51,6.0,1024.0,501.0
0.00795,13730.0,306.92,3.0,4033.0,1241.0
0.01,1138.0,57.76,1.25,402.0,1513.0
0.008,9800.0,203.96,2.23,4071.0,2283.0
0.008,9810.0,242.65,1.0,1988.0,2300.0
0.01,2785.0,66.84,2.25,406.0,1015.0
0.0078,13730.0,294.85,6.0,2007.0,390.0
0.01075,14710.0,320.2,4.0,2017.0,598.0
0.0129,2295.0,122.29,0.96,747.0,3469.0
0.0131,3452.0,41.54,1.5,567.0,2547.0
0.0141,11132.0,274.22,0.991,2034.0,2362.8
0.0128,5171.0,204.57,1.93,2603.5,2791.8
0.00785,5100.0,61.06,1.0,514.2,2230.0
0.00996,382.0,66.23,0.96,537.0,1868.0
0.00802,14710.0,219.22,1.57,3184.0,2660.0
0.0104,17660.0,261.99,3.8,1416.7,686.0
0.00581,17650.0,157.77,1.0,3353.0,4370.0
0.00951,6870.0,254.98,1.73,2005.6,2045.0
0.00785,9810.0,176.62,1.0,1981.0,3050.0
0.01,15690.0,246.86,4.966,510.0,303.0
0.008,9810.0,244.55,1.0,499.0,1340.0
0.00775,6960.0,145.19,1.008,4000.0,4670.0
0.0082,15690.0,311.54,6.0,2778.0,579.0
0.0131,3481.0,40.64,1.75,355.0,1453.0
0.01,8000.0,96.95,1.0,799.0,2753.0
0.00585,14710.0,322.11,4.0,1499.0,286.0
0.01,15690.0,103.46,1.0,627.0,2048.0
0.00811,16010.0,246.79,4.0,503.3,313.0
0.01,7000.0,193.97,2.0,1496.0,2053.0
0.0077,14710.0,228.46,2.6,2750.0,1488.0
0.00795,17650.0,316.09,1.65,3739.0,1930.0
0.00578,9800.0,298.91,3.0,1493.0,487.0
0.00795,5880.0,79.88,2.0,1439.0,2326.0
0.008,9800.0,247.62,0.78,3173.0,3185.0
0.0151,11760.0,198.01,6.0,776.0,584.0
0.00785,9810.0,181.66,3.0,1987.0,1418.0
0.01001,5000.0,126.95,3.0,596.0,1046.0
0.00776,3717.0,110.84,3.12,626.0,826.0
0.008,17700.0,286.12,2.44,3191.0,1604.0
0.00775,13730.0,233.63,1.008,2000.0,2350.0
0.0141,12407.0,311.81,1.524,2034.0,1252.4
0.0077,17660.0,270.01,1.65,1472.2,1116.0
0.007,4864.0,229.02,0.56,3419.0,4636.0
0.008,12750.0,168.34,1.57,2201.0,2443.0
0.01,17650.0,345.57,2.0,4075.0,1584.0
0.00785,9610.0,201.0,3.0,1993.0,1323.0
0.008,17700.0,217.08,2.54,1601.0,1101.0
0.01105,13720.0,159.23,1.0,962.0,2486.0
0.00775,6860.0,219.9,1.008,4000.0,3160.0
0.00782,11760.0,259.3,0.25,1990.0,3903.0
0.008,9800.0,199.93,2.44,1590.0,1365.0
0.0108,14710.0,179.46,1.0,1514.0,3005.0
0.0104,19620.0,308.99,3.8,2761.1,1070.0
0.008,17660.0,160.68,3.49,999.0,712.0
0.0104,17660.0,120.8,3.8,2219.4,1872.0
0.00811,16000.0,336.72,4.0,1250.2,320.0
0.008,4900.0,237.39,0.78,2233.0,3373.0
0.01001,5000.0,235.34,3.0,300.0,414.0
0.0128,6895.0,181.86,1.93,3810.4,3217.7
0.0151,14710.0,301.14,6.0,771.0,384.0
0.008,9800.0,263.88,1.57,1595.0,1490.0
0.01,7000.0,274.27,2.0,1701.0,1597.0
0.01,10000.0,209.67,4.966,3022.0,1285.0
0.008,9800.0,203.96,0.78,1599.0,2894.0
0.01,2971.0,104.39,2.25,739.0,1494.0
0.00585,7840.0,259.21,4.0,3308.0,936.0
0.00585,15690.0,321.57,4.0,1499.0,324.0
0.008,7850.0,116.89,3.49,1998.0,1580.0
0.01,16000.0,248.62,4.966,462.0,287.0
0.00998,6963.0,124.3,1.0,422.0,1970.0
0.008,6860.0,230.09,1.0,1998.0,2620.0
0.0108,7850.0,240.01,3.0,1505.6,1262.0
0.0108,9810.0,279.94,1.0,2002.8,2053.0
0.00811,18020.0,256.45,3.0,2011.6,1104.0
0.0108,11760.0,299.7,1.0,2736.0,1800.0
0.008,14727.0,213.19,1.0,1777.2,2525.3
0.0102,6893.0,220.06,3.658,1423.8,1132.5
0.00799,13730.0,234.71,1.0,1001.0,1660.0
0.00607,7850.0,245.07,0.79,4014.0,3008.0
0.008,1009.0,71.52,1.0,2004.0,3946.0
0.0131,2501.0,50.12,2.0,894.0,2545.0
0.00932,11135.1,240.55,3.048,4101.2,1674.598
0.012,294.0,58.0,1.2,200.0,1015.0
0.00778,10000.0,225.3,6.0,4031.0,1050.0
0.00578,11760.0,157.36,2.0,4976.0,3190.0
0.01,15690.0,131.06,2.0,1012.0,1504.0
0.01,951.0,48.99,2.25,203.0,512.0
0.0152,4992.0,153.64,2.367,2360.0,2679.0
0.00998,6963.0,127.13,1.0,422.0,1959.0
0.01075,14710.0,260.17,4.0,2030.0,885.0
0.008,14710.0,227.58,3.49,999.0,576.0
0.008,9800.0,158.26,1.57,3196.0,3174.0
0.008,510.0,74.26,0.241,3874.0,7690.0
0.008,9810.0,215.17,0.99,1007.0,1930.0
0.008,14700.0,267.47,2.44,2696.0,1303.0
0.008,14700.0,260.3,1.57,3169.0,2117.0
0.00996,2942.0,141.5,0.96,2388.0,4529.0
0.01,14000.0,194.89,1.0,1478.0,2648.0
0.008,9800.0,214.19,0.78,3179.0,3987.0
0.01001,5000.0,242.09,3.0,659.0,868.0
0.0078,14710.0,300.59,2.2,2013.9,919.0
0.0141,12407.0,283.46,1.524,1619.1,1539.4
0.01,16000.0,187.08,2.0,926.0,1198.0
0.0131,2491.0,55.63,2.25,1053.0,2500.0
0.01,12000.0,197.47,2.0,898.0,1272.0
0.00799,9810.0,252.71,3.0,1001.0,710.0
0.0108,11760.0,227.74,5.8,1004.0,469.0
0.00581,9800.0,178.58,1.0,5051.0,4785.0
0.0108,6860.0,179.4,1.0,2733.0,3951.0
0.0104,11760.0,137.2,3.8,1214.0,1069.0
0.00801,6860.0,156.35,1.0,2000.0,3240.0
0.008,13730.0,306.04,1.0,509.0,830.0
0.008,1520.0,111.89,0.393,4908.0,7624.0
0.0093,170.0,79.55,0.61,298.3,1336.0
0.00805,17650.0,321.1,10.94,1011.0,131.0
0.00558,7030.0,249.27,1.727,945.0,1200.0
0.00951,6870.0,249.63,3.05,2041.7,1360.0
0.0131,2216.0,45.78,1.75,761.0,2431.0
0.00801,13730.0,210.09,6.0,501.0,220.0
0.00811,14010.0,327.0,3.0,1992.0,560.0
0.012,719.0,90.76,1.0,60.0,333.0
0.0112,10446.0,257.12,3.66,6753.0,2177.0
0.00811,10000.0,211.01,5.0,3013.5,1112.0
0.008,13730.0,296.88,0.99,2014.0,1640.0
0.0131,2687.0,55.58,2.75,963.0,2008.0
0.0128,7030.0,249.27,0.914,963.0,2714.0
0.00785,5100.0,80.92,1.0,1734.4,4181.0
0.01075,15690.0,219.28,6.0,1525.0,640.0
0.00801,17650.0,285.12,3.0,4000.0,1676.0
0.01,15690.0,247.93,4.966,4835.0,1827.0
0.01001,10000.0,200.96,3.0,818.0,912.0
0.0129,2010.0,122.26,0.96,748.0,3463.0
0.01,15690.0,132.01,2.0,404.0,752.0
0.0131,1108.0,40.71,2.5,670.0,1461.0
0.008,2940.0,191.09,1.57,3224.0,3136.0
0.00993,1226.0,140.68,2.08,614.0,1174.0
0.008,6860.0,72.1,0.99,1007.0,3000.0
0.00475,13720.0,287.63,0.318,2853.0,3690.0
0.00998,6963.0,91.76,1.5,946.0,2460.0
0.01,16000.0,249.89,4.966,969.0,458.0
0.00585,13720.0,330.3,4.0,5013.0,835.0
0.00796,6860.0,182.59,3.0,4000.0,2167.0
0.0082,13720.0,304.92,6.0,2757.0,510.0
0.00578,17650.0,177.08,2.0,3441.0,2501.0
0.00607,9800.0,281.01,0.79,4024.0,2239.0
0.00998,6963.0,144.75,1.5,1232.0,2489.0
0.00607,12750.0,320.44,0.79,3169.0,1418.0
0.00999,3070.0,63.27,0.6,486.0,3918.0
0.0131,2893.0,44.02,3.0,387.0,970.0
0.01262,6964.0,208.76,3.658,5410.4,2260.9
0.00585,13720.0,36.94,4.0,3308.0,1850.0
0.00993,932.0,124.19,2.08,337.0,760.0
0.01,7000.0,272.33,2.0,736.0,1176.0
0.00776,1648.0,137.87,2.08,844.0,1197.0
0.008,7850.0,172.1,0.78,2690.0,4276.0
0.00399,7840.0,178.18,0.5,4444.0,4883.0
0.0108,17650.0,239.66,1.0,2748.0,3835.0
0.00811,15990.0,247.05,5.0,1250.8,483.0
0.008,7850.0,126.83,0.78,1619.0,3901.0
0.011,14700.0,280.65,6.0,2185.0,618.0
0.00998,4021.0,77.09,2.0,563.0,1498.0
0.0104,15690.0,175.32,3.8,828.0,709.0
0.00585,17650.0,198.62,5.0,3359.0,1029.0
0.00801,9810.0,274.9,3.0,1000.0,628.0
0.0107,7850.0,241.07,6.0,1530.6,689.0
0.00578,9800.0,77.99,2.0,3441.0,2860.0
0.01075,9800.0,199.93,5.0,1010.0,680.0
0.00578,6860.0,280.15,3.0,5029.0,1410.0
0.0151,6404.0,224.03,3.164,2960.0,1856.0
0.0128,6895.0,249.69,1.93,2657.8,2176.7
0.00798,10020.0,300.64,6.0,5011.2,942.0
0.00993,2265.0,129.55,1.04,203.0,966.0
0.00935,7000.0,251.43,1.727,2025.0,2170.0
0.00782,6860.0,179.4,0.25,2991.0,7103.0
0.0077,11790.0,105.0,2.6,1455.6,1510.0
0.0074,17650.0,301.67,3.8,2261.0,697.0
0.0108,6860.0,159.83,3.0,498.0,840.0
0.008,17700.0,304.81,5.03,2206.0,558.0
0.01001,19610.0,346.31,4.966,2905.0,661.0
0.008,7850.0,64.64,0.79,1000.0,3276.0
0.006,499.0,29.42,1.77,100.0,189.0
0.008,12750.0,68.58,3.49,999.0,938.0
0.008,13730.0,240.73,3.0,978.0,657.0
0.008,7850.0,246.11,0.78,2679.0,3003.0
0.00598,6942.0,251.02,2.402,2238.6,1197.2
0.01,11760.0,219.42,4.966,1444.0,700.0
0.008,14710.0,236.71,3.49,2004.0,909.0
0.0134,8701.0,256.7,3.658,2036.7,1314.7
0.0094,6870.0,244.0,5.56,4111.1,1235.0
0.00578,14710.0,98.48,3.0,1493.0,1010.0
0.00585,5880.0,220.12,4.0,1499.0,728.0
0.00785,17650.0,101.13,3.0,1005.0,1003.0
0.008,12750.0,313.69,0.97,4126.0,1940.0
0.01,14000.0,205.72,1.0,2088.0,3249.0
0.00803,17650.0,281.97,4.0,993.0,397.0
0.00795,13720.0,179.38,2.0,1495.0,1442.0
0.01075,19610.0,258.94,4.0,2014.0,1044.0
0.0108,13720.0,300.99,3.0,2781.0,1007.0
0.00805,13720.0,300.99,2.0,2784.0,1123.0
0.00951,6870.0,227.18,3.05,2727.8,1685.0
0.01,14000.0,317.57,4.966,3743.0,829.0
0.01,2511.0,51.08,1.5,264.0,1021.0
0.008,14700.0,270.51,1.6,3989.0,2365.0
0.008,2984.0,158.4,1.4,998.0,2023.0
0.0129,2432.0,96.01,0.96,514.0,2886.0
0.008,7850.0,224.78,1.57,4979.0,2767.0
0.008,12750.0,117.84,1.57,2195.0,2833.0
0.008,17650.0,188.36,1.0,500.0,1120.0
0.0129,2942.0,50.09,0.96,220.0,1517.0
0.00807,14710.0,188.63,0.782,1011.0,1950.0
0.0131,3511.0,49.83,2.25,715.0,2004.0
0.01,14000.0,184.86,1.0,1887.0,3322.0
0.00799,13730.0,255.1,3.0,1007.0,604.0
0.00617,6895.0,258.5,3.658,4068.0,1244.5
0.0108,6860.0,120.21,1.0,1007.0,3102.0
0.00805,15690.0,301.41,2.0,999.0,665.0
0.01075,15690.0,301.41,5.0,1010.0,379.0
0.0051,11760.0,140.26,2.6,3441.0,1744.0
0.01,13720.0,96.54,2.0,605.0,1194.0
0.008,7850.0,264.15,1.57,4055.0,2078.0
0.01,13720.0,234.62,4.966,1960.0,801.0
0.0134,15449.0,319.46,3.658,2033.9,848.1
0.0077,11760.0,304.81,2.6,5727.0,1535.0
0.00384,14700.0,321.25,0.8,4943.0,1993.0
0.0108,6860.0,281.09,3.0,1514.0,1085.0
0.0068,7850.0,275.58,1.2,3888.9,2139.0
0.00785,5100.0,60.34,1.0,462.8,2025.0
0.0151,11760.0,157.36,6.0,778.0,661.0
0.00932,6894.8,244.52,3.048,2072.3,1325.303
0.00558,7030.0,250.1,1.359,1012.0,1550.0
0.01046,13790.0,313.89,1.803,1357.4,826.61
0.0068,5880.0,216.63,1.315,2999.0,2709.0
0.00801,17650.0,226.36,3.0,500.0,405.0
0.01,11760.0,99.95,1.0,683.0,2492.0
0.0108,13720.0,220.43,5.8,1007.0,505.0
0.01001,11760.0,302.71,3.0,1529.0,718.0
0.0151,6463.0,267.69,3.177,1100.0,1092.0
0.008,7850.0,255.02,1.57,4962.0,2200.0
0.00585,15690.0,179.24,4.0,4972.0,1864.0
0.0082,9800.0,279.86,6.0,2762.0,631.0
0.01,7000.0,268.01,4.966,4876.0,1438.0
0.01,3187.0,120.34,2.0,1002.0,2007.0
0.00801,13730.0,258.21,1.002,501.0,920.0
0.008,17700.0,265.45,1.57,3202.0,2307.0
0.00776,1363.0,120.88,2.08,878.0,1199.0
0.0068,5880.0,206.93,1.0,3351.0,3349.0
