d,l,m,p,t,c
0.01,4.966,3743.0,14000.0,317.57,829.0
0.01,1.5,264.0,2511.0,51.08,1021.0
0.008,1.6,3989.0,14700.0,270.51,2365.0
0.008,1.4,998.0,2984.0,158.4,2023.0
0.0129,0.96,514.0,2432.0,96.01,2886.0
0.008,1.57,4979.0,7850.0,224.78,2767.0
0.008,1.57,2195.0,12750.0,117.84,2833.0
0.008,1.0,500.0,17650.0,188.36,1120.0
0.0129,0.96,220.0,2942.0,50.09,1517.0
0.00807,0.782,1011.0,14710.0,188.63,1950.0
0.0131,2.25,715.0,3511.0,49.83,2004.0
0.01,1.0,1887.0,14000.0,184.86,3322.0
0.00799,3.0,1007.0,13730.0,255.1,604.0
0.00617,3.658,4068.0,6895.0,258.5,1244.5
0.0108,1.0,1007.0,6860.0,120.21,3102.0
0.00805,2.0,999.0,15690.0,301.41,665.0
0.01075,5.0,1010.0,15690.0,301.41,379.0
0.0051,2.6,3441.0,11760.0,140.26,1744.0
0.01,2.0,605.0,13720.0,96.54,1194.0
0.008,1.57,4055.0,7850.0,264.15,2078.0
0.01,4.966,1960.0,13720.0,234.62,801.0
0.0134,3.658,2033.9,15449.0,319.46,848.1
0.0077,2.6,5727.0,11760.0,304.81,1535.0
0.00384,0.8,4943.0,14700.0,321.25,1993.0
0.0108,3.0,1514.0,6860.0,281.09,1085.0
0.0068,1.2,3888.9,7850.0,275.58,2139.0
0.00785,1.0,462.8,5100.0,60.34,2025.0
0.0151,6.0,778.0,11760.0,157.36,661.0
0.00932,3.048,2072.3,6894.8,244.52,1325.303
0.00558,1.359,1012.0,7030.0,250.1,1550.0
0.01046,1.803,1357.4,13790.0,313.89,826.61
0.0068,1.315,2999.0,5880.0,216.63,2709.0
0.00801,3.0,500.0,17650.0,226.36,405.0
0.01,1.0,683.0,11760.0,99.95,2492.0
0.0108,5.8,1007.0,13720.0,220.43,505.0
0.01001,3.0,1529.0,11760.0,302.71,718.0
0.0151,3.177,1100.0,6463.0,267.69,1092.0
0.008,1.57,4962.0,7850.0,255.02,2200.0
0.00585,4.0,4972.0,15690.0,179.24,1864.0
0.0082,6.0,2762.0,9800.0,279.86,631.0
0.01,4.966,4876.0,7000.0,268.01,1438.0
0.01,2.0,1002.0,3187.0,120.34,2007.0
0.00801,1.002,501.0,13730.0,258.21,920.0
0.008,1.57,3202.0,17700.0,265.45,2307.0
0.00776,2.08,878.0,1363.0,120.88,1199.0
0.0068,1.0,3351.0,5880.0,206.93,3349.0
0.00811,4.0,1001.8,5010.0,164.67,872.0
0.0108,3.0,1999.0,17650.0,282.56,1093.0
0.0074,3.8,2511.1,17660.0,223.58,1185.0
0.012,1.44,500.0,294.0,112.0,1395.0
0.00394,3.12,861.0,2462.0,56.39,650.0
0.00585,4.0,3328.0,6860.0,79.04,1759.0
0.00795,3.0,1950.0,9810.0,254.78,986.0
0.00585,5.0,5054.0,13720.0,158.07,1558.0
0.008,1.57,996.0,12750.0,239.74,1120.0
0.01,2.0,601.0,3148.0,94.68,1491.0
0.0095,1.84,1325.7,5516.0,91.11,2637.58
0.008,1.0,502.0,17550.0,263.31,840.0
0.008,0.78,1623.0,4900.0,169.77,3946.0
0.0051,2.6,2972.2,17660.0,153.65,1744.0
0.0078,1.65,4527.8,9810.0,260.11,2190.0
0.011,6.0,3758.0,12750.0,300.75,871.0
0.00801,1.0,2000.0,9810.0,191.67,2700.0
0.008,2.0,4990.0,12750.0,291.59,1900.0
0.00801,1.0,4000.0,17650.0,188.36,5120.0
0.006,0.8,149.0,607.0,74.73,546.0
0.006,0.68,187.8,101.3,30.8,702.0
0.008,5.03,1598.0,14700.0,283.77,446.0
0.008,5.03,2206.0,17700.0,285.14,630.0
0.0082,5.34,1500.0,9800.0,279.86,447.0
0.00585,4.0,1499.0,6860.0,239.68,685.0
0.00781,3.0,1091.0,13730.0,158.16,931.0
0.008,3.49,2004.0,9810.0,161.38,1329.0
0.008,2.44,1012.0,14700.0,325.17,450.0
0.01262,5.563,705.1,7033.0,185.97,690.2
0.00578,3.0,3335.0,17650.0,300.56,1028.0
0.00811,4.0,1254.8,7000.0,275.81,661.0
0.008,0.79,989.0,4900.0,95.61,3700.0
0.01262,1.829,1315.3,6964.0,269.41,1757.1
0.008,3.49,2004.0,9810.0,181.66,1256.0
0.01001,3.0,6853.0,10000.0,216.98,3027.0
0.00993,2.08,294.0,2363.0,155.97,724.0
0.008,0.99,1007.0,17650.0,321.15,900.0
0.00951,3.05,2722.2,6870.0,270.81,1313.0
0.0131,2.0,668.0,1971.0,41.64,2038.0
0.0107,4.0,1002.8,14710.0,280.92,515.0
0.00622,0.914,2657.8,10343.0,181.13,3564.7
0.00803,3.0,1998.0,17650.0,178.0,1456.0
0.00935,1.727,4050.0,7000.0,277.54,2220.0
0.00932,3.048,4099.9,11066.1,293.17,1253.742
0.00801,1.0,1000.0,6860.0,245.15,2130.0
0.008,0.99,3955.0,9810.0,255.81,2950.0
0.01,4.966,708.0,15690.0,245.37,381.0
0.01262,2.743,1993.3,6757.0,266.88,1513.6
0.01,4.966,1036.0,18000.0,256.9,444.0
0.01,2.0,7212.0,11760.0,311.77,2324.0
0.00811,4.0,1505.1,14020.0,326.61,390.0
0.01,1.25,1463.0,3344.0,137.24,3312.0
0.0082,5.37,1026.0,13720.0,239.79,411.0
0.0151,3.164,3820.0,6453.0,221.14,1972.0
0.008,1.0,501.0,13730.0,296.88,850.0
0.00798,6.0,4023.3,6980.0,185.81,1313.0
0.01,1.0,1717.0,8000.0,97.67,4302.0
0.0134,3.658,2030.7,17864.0,311.82,1056.2
0.00785,1.0,674.0,7100.0,68.31,2585.0
0.008,2.44,2201.0,9800.0,250.75,1305.0
0.01,1.0,102.0,303.0,51.26,543.0
0.00811,3.0,4012.7,6990.0,185.93,2275.0
0.00585,5.0,1499.0,13720.0,219.77,447.0
0.00803,3.0,1005.0,17650.0,171.06,794.0
0.01,2.0,685.0,12000.0,182.92,1137.0
0.0082,1.65,1680.6,7850.0,151.47,2291.0
0.0105,1.8,1356.0,13790.0,315.49,814.0
0.00787,3.0,3016.0,14710.0,281.12,1114.0
0.01,2.25,423.0,1942.0,66.91,1023.0
0.008,1.57,3185.0,2940.0,180.92,3245.0
0.008,0.99,2014.0,9810.0,193.71,2920.0
0.008,1.0,1997.0,17650.0,222.16,2620.0
0.0151,6.0,519.0,11760.0,177.73,508.0
0.00932,3.048,1028.0,18029.8,346.89,343.936
0.008,0.393,4717.0,750.0,82.06,7725.0
0.00811,2.0,1501.4,4990.0,164.16,2114.0
0.008,1.57,3234.0,9800.0,209.09,2523.0
0.00805,10.94,2033.0,17650.0,279.9,331.0
0.00953,1.727,4190.0,6964.0,215.82,2685.8
0.00782,0.25,1504.0,5880.0,119.37,7425.0
0.00622,0.91,2753.0,10343.0,234.95,2883.0
0.00775,1.7,2003.0,14710.0,227.58,1604.0
0.01,1.0,1228.0,15690.0,200.92,2225.0
0.01,1.0,2327.0,10000.0,140.38,4432.0
0.0113,1.829,2040.8,13824.0,249.79,1747.6
0.011,6.0,2132.0,9800.0,229.29,825.0
0.01,2.0,168.0,2422.0,40.34,513.0
0.0129,0.96,640.0,1049.0,106.14,2895.0
0.00578,2.0,4997.0,5880.0,220.12,2379.0
0.00578,2.0,1493.0,14710.0,260.17,842.0
0.00801,3.0,1000.0,13730.0,198.85,756.0
0.008,1.57,2729.0,14700.0,260.3,1905.0
0.0093,1.219,298.3,191.0,36.38,1008.0
0.008,3.49,1001.0,12750.0,302.71,417.0
0.008,1.57,1001.0,17700.0,183.33,1237.0
0.00951,3.05,2044.4,6870.0,207.02,1548.0
0.00578,3.0,5050.0,11760.0,299.7,1188.0
0.00795,2.0,985.0,11760.0,177.73,1186.0
0.0082,5.34,1973.0,13720.0,330.3,343.0
0.0107,6.0,1536.1,7850.0,200.05,805.0
0.00993,1.04,206.0,1245.0,143.28,991.0
0.00801,1.0,2000.0,13730.0,182.46,2890.0
0.00394,2.08,701.0,2089.0,58.02,771.0
0.00998,1.5,481.0,6963.0,86.03,1554.0
0.008,1.57,1001.0,12750.0,260.1,1019.0
0.008,1.0,1008.0,2970.0,189.44,2587.0
0.0108,2.0,1095.0,13720.0,158.07,1535.0
0.00798,1.65,1272.0,13720.0,289.72,976.0
0.00801,3.0,1000.0,13730.0,245.84,645.0
0.00781,3.0,4055.0,13730.0,326.58,966.0
0.00778,6.0,1990.0,7060.0,164.28,850.0
0.00607,1.0,570.0,4021.0,44.54,1990.0
0.008,1.57,3169.0,9800.0,249.71,1975.0
0.01075,4.0,2783.0,11760.0,279.51,950.0
0.01,2.0,1154.0,17650.0,137.78,1546.0
0.0131,1.5,714.0,2942.0,38.83,2845.0
0.00932,3.048,4063.3,11031.6,208.14,2005.924
0.00622,0.91,3715.0,10343.0,205.34,3981.0
0.00798,1.65,1878.0,13720.0,310.48,1035.0
0.008,5.03,2698.0,14700.0,242.85,864.0
0.00792,0.5,2019.0,7840.0,78.66,6640.0
0.00776,3.12,450.0,1530.0,121.19,568.0
0.00384,0.8,3984.0,9800.0,212.2,3062.0
0.00811,4.0,1000.8,7000.0,275.62,643.0
0.00578,2.0,3441.0,6860.0,220.56,1974.0
0.0108,3.0,2781.0,13720.0,240.86,1546.0
0.01,4.966,1553.0,18000.0,337.38,388.0
0.00998,2.0,1355.0,8434.0,161.34,1940.0
0.008,0.78,1599.0,7850.0,98.83,4136.0
0.011,6.0,2141.0,9800.0,219.26,869.0
0.0093,1.829,92.2,113.0,99.74,249.0
0.00578,3.0,1493.0,7840.0,159.97,1044.0
0.00805,10.94,1511.0,17650.0,157.0,373.0
0.00802,1.57,2706.0,7840.0,164.14,2810.0
0.008,1.97,1568.0,4900.0,218.26,1791.0
0.00801,3.0,1000.0,6860.0,225.99,880.0
0.00778,6.0,4031.0,14120.0,246.96,980.0
0.0128,1.93,1939.0,7030.0,227.45,2242.0
0.008,1.75,2501.0,10039.0,287.61,1427.0
0.00999,0.6,798.0,2157.0,81.55,4497.0
0.0082,5.34,1505.0,17650.0,291.32,418.0
0.00993,1.04,202.0,3070.0,112.34,1009.0
0.008,0.78,2211.0,4900.0,179.84,4033.0
0.0077,2.6,1021.0,11760.0,261.35,732.0
0.00993,2.08,588.0,1314.0,139.77,1172.0
0.00777,1.65,3305.6,13730.0,318.68,1268.0
0.00574,0.625,5260.0,13720.0,219.33,5930.0
0.00801,6.0,501.0,13730.0,102.61,300.0
0.01,2.0,2284.0,8000.0,201.65,2264.0
0.00778,6.0,1006.0,10000.0,273.78,320.0
0.0102,2.438,6820.7,6893.0,214.36,2924.3
0.008,0.78,1614.0,4900.0,241.39,3272.0
0.008,0.99,2008.0,13730.0,162.12,3300.0
0.01001,3.0,1381.0,17650.0,261.28,853.0
0.008,0.393,4885.0,1960.0,35.59,10860.0
0.01,2.0,2017.0,10000.0,209.45,1966.0
0.0093,0.61,119.3,116.0,70.26,707.0
0.008,3.5,1983.0,3998.0,178.13,1331.0
0.00475,0.318,2853.0,13720.0,302.96,3128.0
0.01001,3.0,3132.0,12000.0,226.58,1708.0
0.0068,1.0,3420.0,7840.0,263.65,2546.0
0.00581,1.0,3353.0,19610.0,258.94,2926.0
0.00925,1.73,1986.1,6870.0,253.13,1952.0
0.01001,3.0,435.0,15690.0,247.5,396.0
0.00578,3.0,3335.0,7840.0,220.75,1350.0
0.008,0.78,1016.0,14700.0,240.71,1655.0
0.01,2.0,1242.0,11760.0,114.95,1935.0
0.00798,6.0,1001.8,6990.0,185.93,552.0
0.01262,5.563,4068.0,6964.0,222.6,1648.9
0.008,1.57,1001.0,17700.0,295.53,782.0
0.0095,1.84,328.1,5516.0,91.67,873.94
0.00996,0.96,281.0,1687.0,44.08,1543.0
0.01,4.966,1087.0,16000.0,246.07,508.0
0.00795,3.0,4000.0,13730.0,285.6,1469.0
0.00802,1.57,1601.0,17650.0,346.54,669.0
0.0101,0.6,304.0,314.0,41.27,1800.0
0.00776,2.08,878.0,1363.0,122.06,1199.0
0.00811,5.0,2515.6,7000.0,275.43,736.0
0.00805,10.94,2722.0,9800.0,199.9,522.0
0.00585,6.0,3359.0,7840.0,261.23,638.0
0.01,1.0,148.0,304.0,49.94,723.0
0.00811,3.0,2988.9,18010.0,346.97,774.0
0.00998,0.6,568.0,765.0,60.95,3420.0
0.00578,3.0,1493.0,13720.0,259.16,608.0
0.0151,6.0,1021.0,14710.0,198.86,685.0
0.006,1.2,100.0,507.0,31.0,260.0
0.0108,1.0,1514.0,14710.0,281.71,1636.0
0.00384,0.799,4006.0,14710.0,310.17,1839.0
0.0126,3.66,2708.3,6870.0,232.56,1668.0
0.01,2.0,1617.0,9800.0,141.89,2132.0
0.012,1.8,400.0,294.0,38.0,1240.0
0.0094,5.56,2722.2,6870.0,256.41,899.0
0.008,1.57,1601.0,17700.0,224.4,1593.0
0.01,2.5,1803.0,2599.0,150.25,2012.0
0.006,0.5,251.0,512.0,30.18,1318.0
0.01075,6.0,2014.0,15690.0,301.41,528.0
0.01,1.0,568.0,10000.0,115.57,2155.0
0.00953,1.727,1328.9,6964.0,235.52,1874.8
0.01262,2.743,3973.1,6964.0,219.98,2227.1
0.0128,1.93,1261.1,6895.0,89.74,2637.2
0.00811,2.0,3018.7,9980.0,301.03,1268.0
0.008,0.99,2008.0,17650.0,91.06,4100.0
0.008,1.57,3191.0,14700.0,270.51,2003.0
0.00622,0.914,3810.4,10343.0,213.35,3785.5
0.008,3.49,2004.0,4900.0,255.23,967.0
0.00585,4.0,1499.0,13720.0,300.99,361.0
0.0131,2.75,1097.0,1844.0,53.35,2023.0
0.00799,3.0,1001.0,9810.0,234.56,761.0
0.0082,6.0,2804.0,14710.0,249.94,793.0
0.00785,1.0,1982.0,6770.0,258.19,2570.0
0.012,0.96,500.0,294.0,120.0,2080.0
0.00993,2.08,295.0,3570.0,137.67,726.0
0.0134,3.658,2041.1,6914.0,263.34,1343.1
0.01075,5.0,1010.0,11760.0,278.54,430.0
0.00787,6.0,1508.0,14710.0,198.86,541.0
0.0095,1.84,681.8,13790.0,314.44,589.99
0.008,1.57,1007.0,2940.0,174.99,1905.0
0.01,2.0,4474.0,7000.0,151.03,3764.0
0.00795,2.0,2004.0,13720.0,77.61,2477.0
0.008,0.78,2222.0,7850.0,133.9,4423.0
0.01,2.0,1052.0,18000.0,140.79,1479.0
0.008,1.57,3246.0,2940.0,210.24,2901.0
0.00996,0.96,183.0,873.0,38.23,1063.0
0.00787,6.0,1000.0,14710.0,280.73,264.0
0.00585,5.0,5003.0,9800.0,198.8,1290.0
0.00785,1.0,1026.5,5100.0,65.61,3502.0
0.00807,0.778,3199.0,7840.0,156.02,4990.0
0.00803,3.0,3330.0,11760.0,318.55,804.0
0.00998,2.0,626.0,7944.0,75.53,1498.0
0.008,5.03,1598.0,12750.0,296.77,380.0
0.0152,2.456,2140.0,5011.0,264.08,1211.0
0.008,1.0,2029.0,9810.0,223.3,2600.0
0.008,0.8,61.0,109.0,39.79,288.0
0.01,2.0,782.0,9800.0,102.84,1567.0
0.00993,2.08,490.0,1883.0,126.05,1163.0
0.00805,1.0,2014.0,13720.0,260.19,2058.0
0.008,1.57,2685.0,17700.0,286.12,1854.0
0.008,1.57,1590.0,12750.0,249.92,1381.0
0.01001,4.966,5803.0,19610.0,264.78,1995.0
0.00993,1.04,213.0,1471.0,122.05,1027.0
0.01001,3.0,1028.0,19610.0,350.08,382.0
0.0151,2.365,2190.0,6492.0,219.22,1957.0
0.01001,3.0,2598.0,13720.0,315.02,837.0
0.00795,2.0,2004.0,17650.0,260.87,1360.0
0.008,0.78,1000.0,12750.0,273.45,1496.0
0.008,1.57,2195.0,12750.0,268.25,1429.0
0.00607,0.79,2209.0,12750.0,269.25,2020.0
0.01001,3.0,2390.0,17650.0,254.17,1453.0
0.00998,1.5,1406.0,6963.0,167.07,2489.0
0.0131,2.25,809.0,2001.0,48.94,2007.0
0.00384,0.8,5015.0,9800.0,258.8,2699.0
0.006,0.3,113.4,101.3,12.2,1134.0
0.00801,1.0,500.0,9810.0,245.61,1260.0
0.008,1.57,2195.0,12750.0,310.68,994.0
0.00776,3.12,249.0,2579.0,120.04,340.0
0.00574,0.625,5247.7,13790.0,249.72,5047.4
0.00811,3.66,503.1,2020.0,192.48,505.0
0.008,3.5,1002.0,2999.0,148.72,937.0
0.01,4.966,835.0,7000.0,185.82,725.0
0.008,0.78,1634.0,4900.0,139.58,4088.0
0.00993,2.08,650.0,1157.0,141.48,1181.0
0.0112,3.1,6577.0,10446.0,280.06,2114.0
0.00581,1.0,5030.0,17650.0,280.98,3654.0
0.00607,0.79,5004.0,7850.0,229.97,3696.0
0.01,4.966,2101.0,17650.0,253.11,876.0
0.00778,6.0,1978.0,13830.0,66.38,960.0
0.00805,10.94,2027.0,9800.0,157.3,457.0
0.0108,3.0,498.0,17650.0,300.56,353.0
0.00801,3.0,4030.0,13630.0,302.85,1233.0
0.008,3.0,2000.0,6860.0,231.16,1267.0
0.00801,3.0,4018.0,17650.0,271.76,1835.0
0.00607,0.79,2718.0,14700.0,264.41,2517.0
0.00777,3.12,1083.0,1400.0,127.37,852.0
0.008,1.57,4011.0,17700.0,306.8,2213.0
0.008,1.0,204.0,296.0,49.73,693.0
0.00998,3.0,574.0,4021.0,103.78,1006.0
0.0082,6.0,2788.0,11760.0,233.8,747.0
0.00811,3.0,5065.7,10020.0,301.34,1467.0
0.01262,5.563,5261.3,6998.0,243.29,1797.5
0.00803,6.0,2003.0,11760.0,281.64,422.0
0.00795,2.0,2787.0,11760.0,77.45,3186.0
0.008,1.57,4088.0,7850.0,208.75,2820.0
0.008,1.57,1007.0,2940.0,85.9,2324.0
0.00782,0.25,2013.0,9800.0,116.87,8032.0
0.00932,3.048,4093.1,7136.1,204.98,2167.015
0.01,2.0,2444.0,13720.0,209.1,2152.0
0.008,3.5,1983.0,1988.0,101.55,1418.0
0.00607,0.79,2708.0,14700.0,300.16,1954.0
0.0108,2.0,2748.0,17650.0,261.28,2093.0
0.008,1.57,3185.0,4900.0,242.23,2504.0
0.01001,3.0,2056.0,20000.0,345.92,737.0
0.0101,0.6,421.0,314.0,37.44,2190.0
0.0074,3.8,2000.0,9810.0,168.09,1175.0
0.01146,1.727,998.0,7100.0,208.74,2140.0
0.00785,1.0,393.0,3040.0,77.48,1741.0
0.0128,1.93,1383.1,6895.0,246.36,1930.6
0.00932,3.048,4095.8,11066.1,219.07,1889.597
0.00617,5.512,2671.3,6895.0,241.12,728.4
0.00803,6.0,990.0,6860.0,174.36,550.0
0.0093,1.219,119.3,115.0,73.83,466.0
0.008,3.49,999.0,12750.0,290.66,446.0
0.00776,2.08,653.0,2432.0,125.59,1176.0
0.0128,1.93,1383.0,7030.0,271.65,1737.0
0.00585,5.0,1499.0,13720.0,158.07,587.0
0.008,0.78,1027.0,9800.0,219.26,2217.0
0.008,3.49,2004.0,4900.0,75.57,1811.0
0.0134,3.658,2035.5,13800.0,265.55,1087.7
0.00805,15.0,2002.0,9800.0,259.8,250.0
0.0108,2.0,1095.0,17650.0,198.62,1256.0
0.01001,3.0,323.0,12000.0,222.2,423.0
0.00585,6.0,4982.0,13720.0,279.51,871.0
0.00558,0.432,3915.0,7030.0,236.03,4680.0
0.01001,3.0,624.0,16000.0,243.72,531.0
0.00811,3.0,1505.2,5010.0,254.41,1046.0
0.008,1.57,1590.0,4900.0,190.95,2385.0
0.00601,1.0,518.0,3040.0,111.26,1697.0
0.00787,3.0,1999.0,14710.0,260.17,881.0
0.0079,0.895,1236.0,11760.0,261.76,1779.0
0.00801,1.002,496.0,6960.0,117.16,1960.0
0.00393,1.0,3795.0,5001.0,60.56,4590.0
0.0104,3.8,1397.0,11760.0,64.73,1383.0
0.008,1.0,982.0,17650.0,336.07,840.0
0.00993,3.12,298.0,500.0,84.7,500.0
0.01,2.5,1000.0,2265.0,110.21,1516.0
0.006,0.8,100.0,205.0,39.12,360.0
0.01105,1.0,962.0,9800.0,260.84,1893.0
0.00798,6.0,2509.2,12040.0,314.22,354.0
0.0093,2.438,119.3,119.0,101.46,225.0
0.00607,0.79,4005.0,9800.0,297.85,1934.0
0.012,1.8,300.0,294.0,105.0,856.0
0.0108,3.0,1001.0,6860.0,219.9,1161.0
0.00384,0.8,4991.0,7850.0,235.97,3124.0
0.01,4.966,1466.0,18000.0,336.37,369.0
0.0077,2.6,1235.0,14710.0,268.36,755.0
0.008,2.44,2685.0,14700.0,224.43,1646.0
0.0141,1.524,2710.6,12476.0,306.69,1574.1
0.00607,0.79,5042.0,9800.0,240.44,3650.0
0.01,4.966,3564.0,5000.0,246.67,1218.0
0.0128,1.93,1342.4,6895.0,182.78,2271.3
0.00581,1.0,1499.0,7840.0,280.66,1763.0
0.007,0.98,2343.0,9930.0,266.83,2375.0
0.0024,0.5,1245.0,5100.0,49.8,3199.0
0.00617,3.581,1383.1,6895.0,221.17,788.6
0.0134,3.658,2039.3,13807.0,309.37,797.7
0.00607,1.0,626.0,1177.0,56.01,1772.0
0.01075,4.0,1010.0,9800.0,239.59,718.0
0.00998,2.5,1432.0,6963.0,226.71,1492.0
0.01075,5.0,2030.0,13720.0,320.37,471.0
0.0108,1.0,1007.0,17650.0,260.24,1416.0
0.00581,1.0,5051.0,7840.0,119.86,5776.0
0.008,3.49,2004.0,2940.0,123.61,1470.0
0.0093,1.219,119.3,117.0,75.28,479.0
0.0078,6.0,4014.0,13730.0,297.79,830.0
0.008,3.49,1998.0,14710.0,296.0,663.0
0.00778,6.0,1131.0,17850.0,195.53,420.0
0.00799,3.0,2008.0,13730.0,296.88,714.0
0.00811,2.0,1001.0,18010.0,256.99,795.0
0.0128,1.93,2657.0,5270.0,253.6,2401.0
0.01,2.0,3799.0,9800.0,223.64,2503.0
0.008,1.57,2668.0,12750.0,238.67,2049.0
0.00811,4.0,1001.4,2000.0,112.07,824.0
0.008,3.49,999.0,12750.0,231.56,605.0
0.00803,6.0,3993.0,9810.0,256.63,1040.0
0.01075,4.0,2008.0,9800.0,260.84,965.0
0.01,1.0,439.0,10000.0,115.57,1897.0
0.0108,3.0,2005.0,13720.0,320.84,681.0
0.0141,1.524,1627.2,11029.0,294.32,1495.3
0.01,2.0,845.0,10000.0,197.13,1295.0
0.00801,1.0,1000.0,9810.0,241.6,1740.0
0.00805,10.94,1508.0,6860.0,138.1,450.0
0.00776,2.08,1063.0,1049.0,125.73,1210.0
0.008,1.57,1579.0,9800.0,132.01,2289.0
0.00811,1.0,5032.6,14020.0,327.06,2136.0
0.00776,2.08,1140.0,912.0,126.76,1214.0
0.0108,2.0,2742.0,13720.0,240.22,2046.0
0.00935,1.727,4050.0,7140.0,250.85,2410.0
0.011,6.0,1603.0,9800.0,249.71,581.0
0.0108,1.0,1517.0,6860.0,239.26,2695.0
0.008,5.03,2715.0,12750.0,238.67,800.0
0.01,2.0,892.0,15690.0,122.05,1385.0
0.0129,0.96,568.0,1481.0,99.44,2832.0
0.00781,3.0,1984.0,6860.0,157.28,1675.0
0.0082,5.37,1505.0,13720.0,249.99,521.0
0.00585,5.0,3339.0,13720.0,137.89,1145.0
0.01046,1.803,950.2,13790.0,310.56,760.355
0.00578,2.0,3441.0,11760.0,218.54,1710.0
0.0082,5.34,1010.0,9800.0,178.58,571.0
0.00384,0.799,5013.0,9800.0,249.71,2850.0
0.00775,1.008,500.0,9900.0,92.89,1640.0
0.00792,0.5,1495.0,7840.0,159.04,4768.0
0.00811,3.66,4001.8,15980.0,337.55,895.0
0.0102,4.877,1450.9,6893.0,185.71,996.9
0.0074,3.8,1260.0,9800.0,246.57,697.0
0.0082,5.37,1505.0,13720.0,310.99,350.0
0.008,1.57,4995.0,7850.0,245.07,2367.0
0.008,1.75,3820.0,10089.0,232.98,2344.0
0.01,2.5,322.0,2069.0,53.66,761.0
0.0108,3.0,2769.0,9800.0,258.8,1430.0
0.006,0.68,696.2,101.3,29.0,2117.0
0.008,2.44,2190.0,14700.0,325.17,707.0
0.008,1.75,2587.0,6956.0,221.55,2261.0
0.008,3.0,1995.0,17650.0,215.05,1253.0
0.00781,3.0,3974.0,6860.0,147.26,2414.0
0.00782,0.25,1504.0,11760.0,199.13,5153.0
0.00558,1.727,1012.0,7030.0,144.38,1620.0
0.0078,6.0,2007.0,13730.0,236.65,550.0
0.011,6.0,1550.0,9800.0,239.59,610.0
0.00998,3.5,325.0,4021.0,92.12,528.0
0.01001,3.0,4628.0,9800.0,285.57,1479.0
0.008,1.57,1595.0,12750.0,280.53,1212.0
0.01,1.0,1693.0,4021.0,38.06,4982.0
0.0104,3.8,1515.0,11760.0,273.43,709.0
0.008,1.57,501.0,17700.0,152.64,850.0
0.00585,4.0,3308.0,13720.0,240.86,983.0
0.008,1.0,198.0,305.0,29.48,727.0
0.0134,3.658,2042.2,10350.0,287.46,1043.6
0.01,1.0,510.0,15690.0,100.35,1743.0
0.0134,3.658,2050.7,12061.0,318.53,731.5
0.00811,3.0,753.4,14000.0,326.34,318.0
0.01001,3.0,1204.0,15690.0,326.93,501.0
0.0131,1.5,443.0,2403.0,37.01,2075.0
0.0152,2.367,2200.0,6463.0,235.51,1973.0
0.00617,2.667,1356.0,6895.0,254.22,921.8
0.00801,3.0,1000.0,9810.0,144.11,1011.0
0.0129,0.96,211.0,1628.0,51.32,1456.0
0.0082,5.34,2010.0,17650.0,248.88,709.0
0.00607,0.79,4994.0,9800.0,279.86,2577.0
0.00811,3.66,4024.6,12030.0,314.48,966.0
0.0151,3.178,1140.0,5001.0,247.72,1345.0
0.00585,4.0,4982.0,14710.0,321.16,947.0
0.0128,0.91,936.0,6895.0,182.09,3095.0
0.00581,1.0,1499.0,17650.0,97.06,2644.0
0.01,1.0,173.0,932.0,36.59,1009.0
0.0108,1.0,1007.0,17650.0,219.06,1608.0
0.00801,3.0,1000.0,6860.0,163.3,1052.0
0.00787,3.0,1000.0,14710.0,137.7,874.0
0.008,0.99,2008.0,17650.0,308.92,1700.0
0.008,2.51,996.0,4900.0,165.62,1308.0
0.0082,5.34,1010.0,15690.0,321.57,265.0
0.00996,0.96,932.0,2658.0,108.34,3536.0
0.00585,6.0,1499.0,15690.0,279.73,307.0
0.00801,6.0,501.0,17650.0,127.35,260.0
0.00578,3.0,3335.0,7840.0,198.59,1528.0
0.00998,2.5,1240.0,4119.0,109.69,1949.0
0.008,1.57,2212.0,4900.0,192.98,2767.0
0.0128,0.914,1396.7,6895.0,226.81,2933.8
0.01,2.0,361.0,12000.0,106.28,870.0
0.0108,2.0,1095.0,5880.0,198.9,1918.0
0.0108,3.0,498.0,14710.0,261.21,464.0
0.0131,2.0,261.0,1893.0,28.9,1006.0
0.008,0.99,1007.0,6860.0,199.77,2360.0
0.008,1.57,3217.0,7850.0,209.63,2569.0
0.00585,6.0,1499.0,6860.0,240.1,461.0
0.008,0.78,1722.0,2940.0,180.01,4293.0
0.00581,1.0,5009.0,17650.0,239.66,4396.0
0.008,1.57,1007.0,4900.0,240.34,1667.0
0.008,1.57,4027.0,9800.0,240.44,2367.0
0.00776,2.08,808.0,1618.0,122.61,1192.0
0.00607,0.79,4014.0,14700.0,321.25,1928.0
0.01,4.966,1316.0,17650.0,335.63,323.0
0.0085,1.8,1672.2,9810.0,298.99,1258.0
0.00996,0.96,1579.0,2883.0,121.72,4216.0
0.00993,2.08,314.0,1196.0,123.8,764.0
0.0131,1.75,352.0,2010.0,32.18,1463.0
0.008,1.57,3224.0,2940.0,220.29,2757.0
0.011,6.0,2673.0,12750.0,300.75,598.0
0.008,1.8,1007.0,1999.0,127.84,1700.0
0.00811,1.0,2502.3,5020.0,253.52,3061.0
0.008,0.78,1617.0,2940.0,119.6,4551.0
0.00581,1.0,5051.0,15690.0,137.68,6617.0
0.0108,1.0,1517.0,5880.0,119.37,3814.0
